,Unnamed: 0,Hestekræfter,Brændstoftype,Biltype,Gearkasse,Årgang,Kilometer,Model,Pris,Link,Sidst synet,Farve,Registreringsdato,Antal døre,Antal gear,Cylindre,Trækhjul,Max påhæng,Tank,Km/l,0 - 100 km/t,Tophastighed,Vægt,Lasteevne,Airbags,Grøn Ejerafgift,Nypris,Nummerplade,Make
13161,13161,100,Diesel,Hatchback,Manuel,2017,69000,"208 1,6 BlueHDi 100 Desire Sky",104900,/peugeot20816bluehdi100desiresky/id856701,,,18012017,5,5,4,Forhjul,700,50,"33,3","10,7",187,1265,415,6,260,154990,,Peugeot
13162,13162,100,Diesel,Hatchback,Manuel,2019,32000,"208 1,5 BlueHDi 100 Signature Sky",132000,/peugeot20815bluehdi100signaturesky/id856700,,Gråmetal,11012019,5,6,4,Forhjul,1150,45,"30,6","10,5",188,1224,306,6,2220,156011,,Peugeot
13163,13163,100,Benzin,Stationcar,Manuel,2017,49000,"Megane IV 1,2 TCe 100 Zen ST",164900,/renaultmeganeiv12tce100zenst/id856554,,Blåmetal,22052018,5,6,4,Forhjul,1700,47,"18,5","12,6",182,1266,602,6,1780,233591,,Renault
13164,13164,150,Diesel,MPV,Automatisk,2018,31000,"Multivan 2,0 TDi 150 Highline DSG kort",649900,/vwmultivan20tdi150highlinedsgkort/id856594,,,17042018,,7,4,Forhjul,,,"15,4",,,,,4,7720,802253,,VW
13165,13165,75,Benzin,Hatchback,Manuel,2006,211000,"Polo 1,4 75",24000,/vwpolo1475/id856529,,Sølvmetal,19102006,5,5,4,Forhjul,1000,45,"15,5","12,9",172,996,584,6,2520,192998,,VW
13166,13166,150,Diesel,SUV,Manuel,2008,204000,"Qashqai 2,0 dCi Tekna",59800,/nissanqashqai20dcitekna/id856588,,Sølvmetal,01012009,5,6,4,Forhjul,1400,65,"15,2","10,5",191,1520,565,6,7220,398999,,Nissan
13167,13167,170,Diesel,Sedan,Automatisk,2012,182000,"C220 2,2 CDi aut. BE",164900,/mercedesc22022cdiautbe/id857642,,Sølvmetal,30042012,4,7,4,Baghjul,1800,66,"20,8","8,1",231,1510,605,7,3880,595109,,Mercedes
13168,13168,150,Benzin,Hatchback,Automatisk,2020,10000,"Polo 1,5 TSi 150 Comfortline DSG",229900,/vwpolo15tsi150comfortlinedsg/id856730,,Hvid,01052020,5,7,4,Forhjul,1200,40,"21,6","8,2",216,1235,455,6,1160,,,VW
13169,13169,180,Diesel,Stationcar,Automatisk,2017,96000,"Mondeo 2,0 TDCi 180 Titanium stc. aut.",239500,/fordmondeo20tdci180titaniumstcaut/id861768,,Blåmetal,14122016,5,6,4,Forhjul,2000,70,"20,8","8,7",218,1509,821,7,3880,510098,,Ford
13170,13170,70,Benzin,Hatchback,Manuel,2014,69000,"Twingo 1,0 SCe 70 Expression",58900,/renaulttwingo10sce70expression/id856698,,Brunmetal,08012015,5,5,3,Baghjul,,35,"23,8","14,5",151,840,520,4,660,102400,,Renault
13171,13171,235,Diesel,SUV,Automatisk,2016,113000,"XC90 2,0 D5 235 Inscription aut. AWD 7p",669800,/volvoxc9020d5235inscriptionautawd7p/id856587,,Sort,01012017,5,8,4,4x4,2700,71,"17,5","7,8",220,1929,821,6,5540,1175363,,Volvo
13172,13172,235,Diesel,SUV,Automatisk,2016,113000,"XC90 2,0 D5 235 Inscription aut. AWD 7p",2050,/volvoxc9020d5235inscriptionautawd7p/id856584,,Sort,01012017,5,8,4,4x4,2700,71,"17,5","7,8",220,1929,821,6,5540,1175363,,Volvo
13173,13173,170,Diesel,Sedan,Automatisk,2018,75000,"C220 d 2,2 AMG Line aut.",349900,/mercedesc220d22amglineaut/id860995,,Gråmetal,31082017,4,9,4,Baghjul,1800,66,"21,7","7,8",233,1470,665,7,3880,,,Mercedes
13174,13174,141,Benzin,Hatchback,Automatisk,2020,3000,"Niro 1,6 PHEV Advance DCT",324900,/kianiro16phevadvancedct/id856704,,Hvidmetal,26102020,5,6,4,Forhjul,1300,45,"44,2","10,8",172,1480,520,6,780,274920,,Kia
13175,13175,110,Diesel,,,1998,425000,"Passat 1,9",4500,/vwpassat19/id794556,01102018,,,,,,,,,,,,,,,,,,VW
13176,13176,140,Benzin,Sedan,Automatisk,2020,4000,"218i 1,5 Gran Coupé Sport Line aut.",419900,/bmw218i15grancoupesportlineaut/id856577,,,10072020,4,7,3,Forhjul,1300,42,22,"8,7",215,1350,555,6,1160,388218,,BMW
13177,13177,313,Diesel,Varevogn,Automatisk,2015,108000,"SQ5 3,0 TDi 313 quattro Tiptr. Van",369800,/audisq530tdi313quattrotiptrvan/id856586,,Gråmetal,29042015,5,8,6,4x4,2400,75,"14,7","5,1",250,1995,535,8,8100,,,Audi
13178,13178,292,Diesel,SUV,Automatisk,2014,40000,"Rover Range Rover sport 3,0 SDV6 HSE aut.",3128,/landroverrangeroversport30sdv6hseaut/id858246,,Sortmetal,21052014,5,8,6,4x4,3500,77,"13,3","7,2",210,2115,885,6,8940,1570001,,Land
13179,13179,95,Diesel,Varevogn,Manuel,2016,85000,"Transit Connect 1,6 TDCi 95 Trend lang",89500,/fordtransitconnect16tdci95trendlang/id856603,,,20042016,5,5,4,Forhjul,1200,60,"22,7",,160,1568,827,1,3020,203684,,Ford
13180,13180,95,Diesel,Varevogn,Manuel,2016,85000,"Transit Connect 1,6 TDCi 95 Trend lang",1925,/fordtransitconnect16tdci95trendlang/id856604,,,20042016,5,5,4,Forhjul,1200,60,"22,7",,160,1568,827,1,3020,203684,,Ford
13181,13181,115,Benzin,Sedan,Manuel,2019,20000,A3 TFSi,1995,/audia3tfsi/id869163,,Sortmetal,07122018,4,6,3,Forhjul,1300,50,"22,7","9,9",211,1160,575,6,1080,279181,,Audi
13182,13182,115,Benzin,Sedan,Manuel,2019,20000,A3 TFSi,239900,/audia3tfsi/id856718,,Sortmetal,07122018,4,6,3,Forhjul,1300,50,"22,7","9,9",211,1160,575,6,1080,279181,,Audi
13183,13183,165,Diesel,Varevogn,Manuel,2015,77000,"Master III T35 2,3 dCi 165 L3H2 Kassevogn RWD",149900,/renaultmasteriiit3523dci165l3h2kassevognrwd/id856683,,Hvid,06112015,,6,4,Baghjul,3500,105,"12,3",,140,2321,1179,1,10640,324425,,Renault
13184,13184,313,Diesel,SUV,Automatisk,2015,108000,"SQ5 3,0 TDi 313 quattro Tiptr.",459800,/audisq530tdi313quattrotiptr/id856585,,Gråmetal,29042015,5,8,6,4x4,2400,75,"14,7","5,1",250,1995,450,8,8100,1028174,,Audi
13185,13185,313,Diesel,SUV,Automatisk,2015,108000,"SQ5 3,0 TDi 313 quattro Tiptr.",2995,/audisq530tdi313quattrotiptr/id856590,,Gråmetal,29042015,5,8,6,4x4,2400,75,"14,7","5,1",250,1995,450,8,8100,1028174,,Audi
13186,13186,184,Diesel,Stationcar,Automatisk,2013,217000,"320d 2,0 Touring aut.",180000,/bmw320d20touringaut/id856552,,Hvidmetal,12082013,5,8,4,Baghjul,1600,57,"18,5","7,6",226,1475,570,6,5540,598417,,BMW
13187,13187,160,Benzin,Coupe,Manuel,2014,78000,"TT 1,8 TFSi 160 Coupé",269900,/auditt18tfsi160coupe/id856545,,Hvidmetal,01052014,2,6,4,Forhjul,,55,"15,6","7,2",226,1260,400,6,2520,554349,,Audi
13188,13188,82,Benzin,Hatchback,Manuel,2018,53000,"C1 1,2 PT 82 Complet",74990,/citroenc112pt82complet/id856661,,Rød,22022018,5,5,3,Forhjul,,35,"23,3",11,170,865,375,6,1080,95409,,Citroën
13189,13189,190,Diesel,Varevogn,Automatisk,2017,54000,"Vito 119 2,2 BlueTEC Standard aut. L",[,/mercedesvito11922bluetecstandardautl/id856767,,Koksmetal,06092016,,7,4,Baghjul,2500,57,"16,9",,,1761,1289,2,6380,350633,,Mercedes
13190,13190,180,Benzin,Stationcar,Automatisk,2013,131000,"V60 1,6 T4 180 Momentum aut.",220000,/volvov6016t4180momentumaut/id856606,,Sortmetal,04062013,5,6,4,Forhjul,1600,68,"13,8","9,2",220,1454,656,6,3740,543004,,Volvo
13191,13191,85,Diesel,Hatchback,Manuel,2020,4000,"Fiesta 1,5 TDCi 85 Titanium",149800,/fordfiesta15tdci85titanium/id856887,,Koksmetal,11112020,5,6,4,Forhjul,750,42,"31,4","12,5",175,1213,467,7,2220,149841,,Ford
13192,13192,320,Benzin,SUV,Automatisk,2017,50000,"GLC350 e 2,0 AMG Line aut. 4-M",579900,/mercedesglc350e20amglineaut4m/id856569,,Hvid,03112017,5,7,4,4x4,2000,50,"24,9","5,9",235,2025,580,7,1080,,,Mercedes
13193,13193,320,Benzin,SUV,Automatisk,2017,50000,"GLC350 e 2,0 AMG Line aut. 4-M",2000,/mercedesglc350e20amglineaut4m/id856570,,Hvid,03112017,5,7,4,4x4,2000,50,"24,9","5,9",235,2025,580,7,1080,,,Mercedes
13194,13194,60,Benzin,Hatchback,Manuel,2019,7000,"UP! 1,0 MPi 60 Move Up! BMT",122500,/vwup10mpi60moveupbmt/id856454,,Hvid,18112019,5,5,3,Forhjul,,35,25,"14,4",162,934,396,4,1000,117917,,VW
13195,13195,100,Benzin,Stationcar,Manuel,2020,2000,"Ceed 1,0 T-GDi Active SW",220900,/kiaceed10tgdiactivesw/id856474,,Hvidmetal,10092020,5,6,3,Forhjul,1200,50,"21,2",12,183,1217,573,6,1160,232915,,Kia
13196,13196,77,Benzin,Hatchback,Manuel,2011,150000,"Punto Evo 1,4 Active",37900,/fiatpuntoevo14active/id856614,,Sort,24012011,5,5,4,Forhjul,1000,45,"17,5","13,2",165,1015,585,7,1880,152990,,Fiat
13197,13197,100,Benzin,Hatchback,Manuel,2014,138000,"Fiesta 1,0 SCTi 100 Trend",69900,/fordfiesta10scti100trend/id856443,,Rød,28032015,5,5,3,Forhjul,800,42,"23,3","12,2",180,954,601,7,660,145451,,Ford
13198,13198,60,Benzin,Hatchback,Manuel,2020,11000,"UP! 1,0 MPi 60 Move Up! BMT",119800,/vwup10mpi60moveupbmt/id856507,,Hvid,26022020,5,5,3,Forhjul,,35,25,"14,4",162,934,396,4,1000,110714,,VW
13199,13199,86,Benzin,Stationcar,Manuel,2010,137000,"Fabia 1,4 16V Sport Combi",49900,/skodafabia1416vsportcombi/id856579,,Sølvmetal,04012010,5,5,4,Forhjul,1000,45,"15,4","12,7",175,1075,515,6,2520,209999,,Skoda
13200,13200,110,Diesel,Stationcar,Automatisk,2016,106000,"Leon 1,6 TDi 110 Style ST DSG",174900,/seatleon16tdi110stylestdsg/id856617,,Sølvmetal,16032016,5,7,4,Forhjul,1500,50,25,"10,9",194,1326,564,7,2180,269400,,Seat
13201,13201,115,Diesel,Hatchback,Automatisk,2015,64000,"V40 CC 1,6 D2 115 Momentum aut.",184800,/volvov40cc16d2115momentumaut/id856599,,Gråmetal,29092014,5,6,4,Forhjul,1300,52,"24,4","12,1",185,1538,382,8,3020,381858,,Volvo
13202,13202,245,Diesel,Sedan,Automatisk,2010,169000,"530d 3,0 aut.",239900,/bmw530d30aut/id856568,,,07072010,4,8,6,Baghjul,2000,70,"16,4","6,3",250,1695,635,6,6380,934966,,BMW
13203,13203,68,Benzin,Hatchback,Manuel,2013,42000,"Aygo 1,0 VVT-i T2 Air",47900,/toyotaaygo10vvtit2air/id856416,,Hvid,06112013,5,5,3,Forhjul,,35,"23,3","14,2",157,780,410,8,660,109995,,Toyota
13204,13204,190,Benzin,Sedan,Automatisk,2018,19000,"A4 2,0 TFSi 190 Sport S-tr.",349900,/audia420tfsi190sportstr/id862933,,,07032018,4,7,4,Forhjul,1500,54,"18,5","7,3",240,1505,475,6,1780,487360,,Audi
13205,13205,100,Diesel,Hatchback,Manuel,2016,115000,"C4 1,6 BlueHDi 100 Feel Complet",98500,/citroenc416bluehdi100feelcomplet/id856963,,Sort,31052016,5,5,4,Forhjul,1550,60,"30,3","12,8",180,1440,390,6,1220,199993,,Citroën
13206,13206,194,Diesel,Stationcar,Automatisk,2019,39000,"C220 d 2,0 Avantgarde stc. aut.",5395,/mercedesc220d20avantgardestcaut/id856528,,Sort,16052019,5,9,4,Baghjul,1800,66,"22,9",7,233,1545,690,7,3520,,,Mercedes
13207,13207,194,Diesel,Stationcar,Automatisk,2019,39000,"C220 d 2,0 Avantgarde stc. aut.",429900,/mercedesc220d20avantgardestcaut/id856526,,Sort,16052019,5,9,4,Baghjul,1800,66,"22,9",7,233,1545,690,7,3520,,,Mercedes
13208,13208,82,Benzin,Hatchback,Manuel,2014,104000,i20 Comfort,64900,/hyundaii20comfort/id856413,,Grå,07082014,5,5,4,Forhjul,850,45,"20,4","12,7",168,1110,405,6,660,142997,,Hyundai
13209,13209,160,Benzin,Coupe,Manuel,2011,96000,"MX-5 2,0 Roadster Coupé Sport",220000,/mazdamx520roadstercoupesport/id856433,,Blåmetal,20072011,2,6,4,Baghjul,,50,"13,2","7,6",218,1098,277,4,4360,,,Mazda
13210,13210,204,Benzin,Stationcar,Manuel,1996,496000,"960 3,0 stc.",38000,/volvo96030stc/id856423,,,30101996,5,,,Baghjul,1800,,,,,,,,,,,Volvo
13211,13211,140,Benzin,SUV,Manuel,2020,6000,"S-Cross 1,4 Boosterjet Active",224700,/suzukiscross14boosterjetactive/id856465,,Hvidmetal,07072020,5,6,4,Forhjul,1200,50,"18,6","9,5",200,1125,605,7,1780,244911,,Suzuki
13212,13212,585,Benzin,Stationcar,Automatisk,2014,73000,"E63 5,5 AMG S stc. aut. 4-M",699900,/mercedese6355amgsstcaut4m/id856400,,,01012014,5,7,8,4x4,,66,"9,5","3,7",250,1945,635,7,8020,2593001,,Mercedes
13213,13213,83,Benzin/El,SUV,Manuel,2020,0,"Ignis 1,2 Dualjet Adventure AEB  5d",165900,/suzukiignis12dualjetadventureaeb5d/id863817,,KOKS,,,5,,,,,,,,,,,,,,Suzuki
13214,13214,115,Diesel,Hatchback,Manuel,2009,187000,"Ceed 1,6 CRDi Active",34900,/kiaceed16crdiactive/id856561,,,16092009,5,5,4,Forhjul,1400,53,"21,3","11,5",188,1291,529,6,4880,216395,,Kia
13215,13215,115,Benzin,Hatchback,Automatisk,2020,6000,"Scala 1,0 TSi 115 Ambition DSG",229900,/skodascala10tsi115ambitiondsg/id860654,,Koksmetal,31102019,5,7,3,Forhjul,1200,50,"21,6","9,9",199,1318,426,7,1160,236017,,Skoda
13216,13216,90,Diesel,Stationcar,Manuel,2014,156000,"Logan 1,5 dCi 90 Laureate MCV",[,/dacialogan15dci90laureatemcv/id856544,,Beige,24112014,5,5,4,Forhjul,1150,50,"26,3","12,1",173,1090,580,4,2180,141990,,Dacia
13217,13217,116,Diesel,MPV,Automatisk,2019,33000,"B180 d 1,5 aut.",324880,/mercedesb180d15aut/id874688,,Hvid,26072019,5,7,4,Forhjul,1400,43,"28,2","10,7",200,1385,625,7,2220,360118,,Mercedes
13218,13218,125,Benzin,Varevogn,Automatisk,2015,89000,"Golf Sportsvan 1,4 TSi 125 Comfortline DSG BMT",114800,/vwgolfsportsvan14tsi125comfortlinedsgbmt/id856506,,,11052015,5,7,4,Forhjul,1400,50,"19,2","9,9",200,1383,427,7,1280,223556,,VW
13219,13219,150,Benzin,Stationcar,Automatisk,2018,39000,"Golf VII 1,5 TSi 150 Highl. Variant DSG",258700,/vwgolfvii15tsi150highlvariantdsg/id856548,,Blåmetal,26092017,5,7,4,Forhjul,1500,50,20,"8,6",218,1257,653,7,660,316695,,VW
13220,13220,85,Benzin,Hatchback,Manuel,2018,60000,"Fiesta 1,1 Trend",122880,/fordfiesta11trend/id869793,,Sølvmetal,16082018,5,5,3,Forhjul,750,42,"22,7",14,170,1181,459,7,1080,143222,,Ford
13221,13221,184,Diesel,Stationcar,Manuel,2013,99000,"520d 2,0 Touring",199800,/bmw520d20touring/id856389,,Gråmetal,04042012,5,6,4,Baghjul,1800,70,"20,4","8,3",227,1700,675,6,4680,664000,,BMW
13222,13222,105,Benzin,MPV,Manuel,2018,54000,"500L Wagon 0,9 TwinAir 105 Family",149800,/fiat500lwagon09twinair105family/id857749,,Gråmetal,28032018,5,6,2,Forhjul,1000,50,"20,8","12,5",180,1265,700,6,1160,183011,,Fiat
13223,13223,204,Benzin,Hatchback,Automatisk,2018,51000,"Golf VII 1,4 GTE DSG",249900,/vwgolfvii14gtedsg/id856392,,Gråmetal,30012018,5,6,4,Forhjul,1500,40,"35,1","7,6",222,1515,525,7,860,318698,,VW
13224,13224,400,Benzin,Coupe,Automatisk,2012,139000,"911 Carrera S 3,8 Coupé PDK",7169,/porsche911carreras38coupepdk/id856488,,Blå,01012011,2,7,6,Baghjul,,64,"11,5","4,3",302,1415,450,8,5580,2255390,,Porsche
13225,13225,150,Diesel,Sedan,Manuel,2018,51000,"S60 2,0 D3 150 Momentum",234900,/volvos6020d3150momentum/id856500,,Hvid,25082017,4,6,4,Forhjul,1600,68,"25,6",9,215,1454,636,6,2180,492000,,Volvo
13226,13226,190,Diesel,Stationcar,Automatisk,2016,118000,"A6 2,0 TDi 190 Ultra Avant S-tr.",2495,/audia620tdi190ultraavantstr/id856391,,Bordeauxmetal,13022015,5,7,4,Forhjul,1800,73,"22,7","8,5",226,1800,525,6,3020,670575,,Audi
13227,13227,190,Diesel,Stationcar,Automatisk,2016,118000,"A6 2,0 TDi 190 Ultra Avant S-tr.",274800,/audia620tdi190ultraavantstr/id856388,,Bordeauxmetal,13022015,5,7,4,Forhjul,1800,73,"22,7","8,5",226,1800,525,6,3020,670575,,Audi
13228,13228,60,Benzin,Hatchback,Manuel,2019,22000,"Citigo 1,0 MPi 60 Ambition",99880,/skodacitigo10mpi60ambition/id870901,,Rød,10052019,5,5,3,Forhjul,,35,"26,2","14,4",162,840,450,4,1000,,,Skoda
13229,13229,126,Benzin,Coupe,Manuel,2007,111000,"MX-5 1,8 Roadster Coupé",155000,/mazdamx518roadstercoupe/id856432,,Koksmetal,27072007,2,5,4,Baghjul,,50,"13,7","9,6",200,1092,273,4,3740,391070,,Mazda
13230,13230,110,Diesel,SUV,Manuel,2016,85000,"Qashqai 1,5 dCi 110 Tekna",179800,/nissanqashqai15dci110tekna/id856393,,Bordeauxmetal,02062016,5,6,4,Forhjul,1350,55,25,"11,9",182,1365,545,6,2180,361865,,Nissan
13231,13231,234,Benzin,Coupe,Automatisk,2012,128000,"328i 3,0 Coupé Nürnberg Edition aut.",249900,/bmw328i30coupenurnbergeditionaut/id856537,,Sølvmetal,10022012,2,6,6,Baghjul,,,"9,4",,,1505,465,,8020,,,BMW
13232,13232,114,Diesel,Stationcar,Manuel,2013,119000,"508 1,6 HDi 114 Active SW",109900,/peugeot50816hdi114activesw/id856366,,Sortmetal,30042013,5,5,4,Forhjul,1100,72,"22,7","11,3",188,1400,680,6,3020,378992,,Peugeot
13233,13233,65,Benzin,Hatchback,Manuel,2008,122000,"Picanto 1,1 Active",29900,/kiapicanto11active/id856412,,Lysblåmetal,30012008,5,5,4,Forhjul,700,35,20,"15,1",154,861,489,4,660,109999,,Kia
13234,13234,160,Benzin,SUV,Manuel,2014,118000,"Tiguan 1,4 TSi 160 Sport & Style 4M",179800,/vwtiguan14tsi160sportstyle4m/id856387,,Hvid,22052014,5,6,4,4x4,2000,64,"13,2","9,2",198,1531,639,8,4360,478872,,VW
13235,13235,95,Diesel,MPV,Manuel,2012,160000,"C-MAX 1,6 TDCi 95 Trend",69900,/fordcmax16tdci95trend/id856499,,Sort,22062012,5,6,4,Forhjul,1200,53,"21,7",,170,1290,625,6,3880,291700,,Ford
13236,13236,75,Benzin,Hatchback,Manuel,2018,43000,i20 Life,109880,/hyundaii20life/id869171,,Rød,10122018,5,5,4,Forhjul,910,,"19,3","13,6",160,980,600,6,1780,129018,,Hyundai
13237,13237,122,Benzin,Sedan,Automatisk,1995,187000,"C180 1,8 Elegance aut.",30000,/mercedesc18018eleganceaut/id856422,,Lysgrønmetal,08081995,4,5,4,Baghjul,,62,"10,9",13,190,1265,565,2,4680,,,Mercedes
13238,13238,170,Diesel,Sedan,Automatisk,2018,59000,"C220 d 2,2 Business aut.",309900,/mercedesc220d22businessaut/id860740,,Mørkblåmetal,16082017,4,9,4,Baghjul,1800,41,"22,7","7,5",235,1570,565,,3020,,,Mercedes
13239,13239,258,Diesel,Stationcar,Automatisk,2013,175000,"330d 3,0 Touring Sport Line aut.",[,/bmw330d30touringsportlineaut/id860057,,Koksmetal,11042013,5,8,6,Baghjul,1800,57,"19,6","5,6",250,1580,580,6,4680,,,BMW
13240,13240,69,Benzin,Hatchback,Manuel,2013,161000,"Ka 1,2 Trend+",34900,/fordka12trendplus/id856445,,Gul,06082013,3,5,4,Forhjul,,35,"20,4","13,1",159,840,480,6,660,98940,,Ford
13241,13241,150,Diesel,Hatchback,Automatisk,2016,75000,"Mondeo 2,0 TDCi 150 Titanium aut.",209900,/fordmondeo20tdci150titaniumaut/id858762,,,31052016,5,6,4,Forhjul,2000,70,"20,8","9,9",213,1481,789,7,3880,464060,,Ford
13242,13242,163,Diesel,Van,Manuel,2011,227000,"Sprinter 2,2 316 CDI 4X4 MAN.",99900,/mercedessprinter22316cdi4x4man/id856513,01082018,,24022011,6,,4,,,,"10,8",,,3500,,,,,BE80171,Mercedes
13243,13243,90,Diesel,MPV,Manuel,2014,89000,"Captur 1,5 dCi 90 Expression",99800,/renaultcaptur15dci90expression/id856386,,Koksmetal,01012015,5,5,4,Forhjul,1200,45,"27,8","13,1",171,1145,584,4,2180,223901,,Renault
13244,13244,75,Benzin,Hatchback,Manuel,2018,47000,i20 Life,109880,/hyundaii20life/id868594,,Brunmetal,30112018,5,5,4,Forhjul,910,,"19,3","13,6",160,980,600,6,1780,129018,,Hyundai
13245,13245,140,Diesel,Coupe,Automatisk,2014,169000,"CC 2,0 TDi 140 DSG BMT",164900,/vwcc20tdi140dsgbmt/id856484,,Sort,30072014,4,6,4,Forhjul,1800,70,"19,6","9,8",212,1564,526,8,4680,512401,,VW
13246,13246,90,Benzin,SUV,Manuel,2017,52000,"Captur 0,9 Energy TCe Arctic  5d",144800,/renaultcaptur09energytcearctic5d/id859261,,Hvid,09052017,4,5,0,,,,"19,6",,171,1653,,,,,CA42438,Renault
13247,13247,60,Benzin,Hatchback,Manuel,2014,71000,"UP! 1,0 60 Move Up! BMT",65000,/vwup1060moveupbmt/id856376,,Sortmetal,20112013,5,5,3,Forhjul,,35,"24,4","14,4",161,840,450,4,660,112797,,VW
13248,13248,75,Diesel,Varevogn,Manuel,2016,42000,"Partner 1,6 BlueHDi 75 L1 Flex Van",74800,/peugeotpartner16bluehdi75l1flexvan/id856349,,,28102016,5,5,4,Forhjul,985,60,"23,3","15,1",156,1495,690,4,3020,147274,,Peugeot
13249,13249,184,Benzin,Stationcar,Automatisk,2019,40000,"C200 1,5 AMG Line stc. aut.",419900,/mercedesc20015amglinestcaut/id864154,,Gråmetal,23082018,5,9,4,Baghjul,1800,66,"17,7","7,9",235,1465,690,7,2380,,,Mercedes
13250,13250,69,Benzin,Cabriolet,Manuel,2010,99500,"500C 1,2 Lounge",54000,/fiat500c12lounge/id856358,,Rød,24032010,2,5,4,Forhjul,800,35,"20,8","12,9",160,985,335,7,660,214991,,Fiat
13251,13251,107,Benzin,Sedan,Manuel,2010,122000,"SX4 1,6 GL-J",39900,/suzukisx416glj/id856408,,Sølvmetal,04012010,4,5,4,Forhjul,1200,50,"14,9","12,3",170,1155,455,6,3140,189990,,Suzuki
13252,13252,69,Benzin,MPV,Manuel,2010,199000,"Roomster 1,2",39000,/skodaroomster12/id794504,18032020,,,,,,,,,,,,,,,,,,Skoda
13253,13253,136,El,Hatchback,Automatisk,2020,13000,e-Golf VII,213900,/vwegolfvii/id856452,,Hvid,23092019,5,1,,Forhjul,,,"71,6","9,6",150,1515,505,7,660,226015,,VW
13254,13254,143,Diesel,Sedan,Automatisk,2014,71000,"518d 2,0 aut.",259800,/bmw518d20aut/id856464,,Sort,01042014,4,8,4,Baghjul,2000,70,"22,2","9,6",212,1600,625,6,3880,602969,,BMW
13255,13255,325,Diesel,4x4,Automatisk,2004,110000,"F-250 6,0 V8 TD Crew Cab aut.",119900,/fordf25060v8tdcrewcabaut/id863700,,Blåmetal,19012004,4,,,4x4,,,,,,2870,,,,,,Ford
13256,13256,190,Diesel,Van,Automatisk,2014,124000,"Sprinter 3,0 319 CDI",149900,/mercedessprinter30319cdi/id856512,01112018,,10072014,4,6,6,,,,"11,2",,,3500,,,,,CF10129,Mercedes
13257,13257,204,El,Hatchback,Automatisk,2021,0,ID.3 Tech,390000,/vwid3tech/id856496,,Hvidmetal,,5,1,,Baghjul,,,"69,9","7,3",160,1805,465,7,,370915,,VW
13258,13258,272,Diesel,Stationcar,Automatisk,2007,232000,"535d 3,0 Touring Steptr.",129800,/bmw535d30touringsteptr/id856384,,Sølvmetal,08022007,5,6,6,Baghjul,2100,70,"12,2","6,6",250,1730,585,8,10640,990000,,BMW
13259,13259,170,El,Hatchback,Automatisk,2018,37000,i3 aut.,199900,/bmwi3aut/id857659,,,25072018,5,1,,Baghjul,,,"69,7","7,3",150,1220,450,6,660,302901,,BMW
13260,13260,180,Benzin,Sedan,Automatisk,2012,171000,"S80 1,6 T4 180 Summum aut.",159800,/volvos8016t4180summumaut/id856463,,Sølvmetal,07112011,4,6,4,Forhjul,1600,70,"12,1","9,2",220,1449,651,6,4960,608107,,Volvo
13261,13261,286,Diesel,SUV,Automatisk,2020,14000,Q7 TDi S-line quattro Tiptr.,11995,/audiq7tdislinequattrotiptr/id856510,,Gråmetal,04122019,5,8,6,4x4,2700,75,"16,2","6,5",241,2240,775,6,6880,1283215,,Audi
13262,13262,90,Benzin,Hatchback,Manuel,2000,162000,"Clio II 1,6 iS",11900,/renaultclioii16is/id856407,,Sort,24022000,3,5,4,Forhjul,875,50,"13,9","10,6",181,950,550,4,3740,152994,,Renault
13263,13263,150,Diesel,SUV,Automatisk,2020,12000,"GLB200 d 2,0 Progressive Line aut.",539900,/mercedesglb200d20progressivelineaut/id871056,,Gråmetal,30042020,5,8,4,Forhjul,1800,52,"22,4",9,204,1680,515,7,4380,,,Mercedes
13264,13264,580,Benzin,Stationcar,Automatisk,2008,155000,"RS6 5,0 TFSi Avant quattro Tiptr. Van",329900,/audirs650tfsiavantquattrotiptrvan/id856403,,Koksmetal,04082008,5,6,10,4x4,,80,"7,2","4,6",250,2025,575,8,4660,1295623,,Audi
13265,13265,175,Diesel,Stationcar,Manuel,2014,149000,"6 2,2 Sky-D 175 Optimum stc.",149700,/mazda622skyd175optimumstc/id857572,,Mørkblå,08072014,5,6,4,Forhjul,1600,62,"21,7","7,9",223,1495,595,6,3880,474996,,Mazda
13266,13266,175,Diesel,Stationcar,Manuel,2014,149000,"6 2,2 Sky-D 175 Optimum stc.",1959,/mazda622skyd175optimumstc/id863357,,Mørkblå,08072014,5,6,4,Forhjul,1600,62,"21,7","7,9",223,1495,595,6,3880,474996,,Mazda
13267,13267,170,Diesel,Stationcar,Automatisk,2018,102000,"C220 d 2,2 Business stc. aut.",134900,/mercedesc220d22businessstcaut/id860929,,Sortmetal,31082017,5,9,4,Baghjul,1800,66,"22,7","7,6",229,1515,675,,3020,,,Mercedes
13268,13268,170,Diesel,Stationcar,Automatisk,2018,102000,"C220 d 2,2 Business stc. aut.",2595,/mercedesc220d22businessstcaut/id870016,,Sortmetal,31082017,5,9,4,Baghjul,1800,66,"22,7","7,6",229,1515,675,,3020,,,Mercedes
13269,13269,190,Diesel,Stationcar,Automatisk,2017,119000,"A6 2,0 TDi 190 S-line+ Avant quat Str",359800,/audia620tdi190slineplusavantquatstr/id856382,,Sortmetal,21072016,5,7,4,4x4,,73,"18,5","7,9",224,1885,440,6,5540,,,Audi
